acronym,system,never_suitable(0),remains_suitable(1),no_longer_suitable(-1),new_habitat(2),area_km2,remains_suitable_(1)_perc,no_longer_suitable(-1)_perc,new_habitat_(2)_per,net_change_perc,species,main_use,cover_inventory
CHRYOL,THEOCA_current_suit,13174,10699,0,0,52425.100000000006,100,0,0,0,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,COFFAR_45_suit,4233,1426,1590,72,14778.400000000001,47.281167108753316,52.71883289124668,2.3872679045092835,-50.33156498673739,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,COFFAR_45_not,5117,613,2168,36,13626.900000000001,22.042430780294858,77.95756921970515,1.2944983818770228,-76.66307083782813,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,THEOCA_45_suit,11216,3550,6080,222,47187,36.863966770508824,63.136033229491176,2.3052959501557635,-60.83073727933541,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,THEOCA_45_not,1853,567,728,7,6345.500000000001,43.78378378378379,56.21621621621622,0.5405405405405406,-55.67567567567568,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,COFFAR_85_suit,3727,1162,1481,51,12950.7,43.96519107075294,56.03480892924707,1.9296254256526675,-54.105183503594404,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,COFFAR_85_not,5764,572,2606,34,15572.2,17.99874134675897,82.00125865324102,1.0698552548772813,-80.93140339836374,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,THEOCA_85_suit,10372,2918,6606,229,46667.600000000006,30.638387232255354,69.36161276774465,2.404451910961781,-66.95716085678286,Chrysophyllum oliviforme,Fruit,0.04869091
CHRYOL,THEOCA_85_not,2667,481,949,10,7007.000000000001,33.63636363636363,66.36363636363637,0.6993006993006993,-65.66433566433568,Chrysophyllum oliviforme,Fruit,0.04869091
CITRAUR,COFFAR_current_suit,387,14180,0,0,69482,100,0,0,0,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,THEOCA_current_suit,1698,22175,0,0,108657.50000000001,100,0,0,0,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,COFFAR_45_suit,2,7192,127,0,35863.100000000006,98.26479027189507,1.7352097281049323,0,-1.7352097281049323,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,COFFAR_45_not,320,6692,857,65,36990.100000000006,88.64750298052722,11.352497019472779,0.8610411975096038,-10.491455821963175,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,THEOCA_45_suit,412,19038,607,1011,96260.5,96.91015525579027,3.0898447442097225,5.146347671163146,2.0565029269534234,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,THEOCA_45_not,71,2852,22,210,14082.6,99.23451635351427,0.7654836464857342,7.306889352818372,6.541405706332638,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,COFFAR_85_suit,0,6253,168,0,31462.9,97.38358511135338,2.6164148886466285,0,-2.6164148886466285,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,COFFAR_85_not,279,7458,1131,108,42086.100000000006,86.83199441145652,13.168005588543485,1.2574222843171499,-11.910583304226336,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,THEOCA_85_suit,223,18255,630,1017,92536.5,96.66401906274821,3.3359809372517866,5.385226370135028,2.0492454328832412,Citrus aurantiifolia,Fruit,0.204501822
CITRAUR,THEOCA_85_not,81,3591,55,380,17865.4,98.49149753154141,1.5085024684585846,10.422380691168403,8.913878222709819,Citrus aurantiifolia,Fruit,0.204501822
CITRLI,COFFAR_current_suit,1202,13365,0,0,65488.50000000001,100,0,0,0,Citrus limon,Fruit,0.230934031
CITRLI,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus limon,Fruit,0.230934031
CITRLI,THEOCA_current_suit,5599,18274,0,0,89542.6,100,0,0,0,Citrus limon,Fruit,0.230934031
CITRLI,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus limon,Fruit,0.230934031
CITRLI,COFFAR_45_suit,17,6794,510,0,35789.600000000006,93.01752464403067,6.982475355969332,0,-6.982475355969332,Citrus limon,Fruit,0.230934031
CITRLI,COFFAR_45_not,1123,4395,2354,62,33070.100000000006,65.12075863090828,34.879241369091716,0.9186546154985924,-33.96058675359313,Citrus limon,Fruit,0.230934031
CITRLI,THEOCA_45_suit,2503,14371,1909,2285,79772,88.27395577395578,11.726044226044225,14.035626535626536,2.3095823095823107,Citrus limon,Fruit,0.230934031
CITRLI,THEOCA_45_not,307,2189,129,530,11358.2,94.43485763589301,5.565142364106989,22.86453839516825,17.29939603106126,Citrus limon,Fruit,0.230934031
CITRLI,COFFAR_85_suit,0,5880,541,0,31462.9,91.57452110263199,8.425478897368011,0,-8.425478897368011,Citrus limon,Fruit,0.230934031
CITRLI,COFFAR_85_not,1110,4886,2888,92,38092.600000000006,62.85052739902238,37.14947260097762,1.183431952662722,-35.966040648314895,Citrus limon,Fruit,0.230934031
CITRLI,THEOCA_85_suit,1904,13785,1907,2529,76890.8,87.84731073158298,12.152689268417028,16.11649248024471,3.963803211827681,Citrus limon,Fruit,0.230934031
CITRLI,THEOCA_85_not,337,2755,168,847,14322.7,94.2524803284297,5.747519671570305,28.97707834416695,23.229558672596646,Citrus limon,Fruit,0.230934031
CITRRE,COFFAR_current_suit,1334,13233,0,0,64841.700000000004,100,0,0,0,Citrus reticulata,Fruit,0.033388053
CITRRE,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus reticulata,Fruit,0.033388053
CITRRE,THEOCA_current_suit,1302,22571,0,0,110597.90000000001,100,0,0,0,Citrus reticulata,Fruit,0.033388053
CITRRE,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus reticulata,Fruit,0.033388053
CITRRE,COFFAR_45_suit,314,6525,456,26,34206.9,93.46798452943705,6.532015470562956,0.37243947858473,-6.159575991978226,Citrus reticulata,Fruit,0.033388053
CITRRE,COFFAR_45_not,1092,5230,1611,1,33520.9,76.45081128489987,23.54918871510013,0.0146177459435755,-23.534570969156555,Citrus reticulata,Fruit,0.033388053
CITRRE,THEOCA_45_suit,729,18595,1726,18,99572.90000000001,91.5063235077014,8.493676492298608,0.0885783179961616,-8.405098174302447,Citrus reticulata,Fruit,0.033388053
CITRRE,THEOCA_45_not,559,2068,523,5,12695.900000000001,79.81474334233887,20.185256657661135,0.19297568506368198,-19.992280972597452,Citrus reticulata,Fruit,0.033388053
CITRRE,COFFAR_85_suit,261,5603,505,52,29929.2,91.73215455140799,8.267845448592011,0.8513425016371972,-7.416502946954814,Citrus reticulata,Fruit,0.033388053
CITRRE,COFFAR_85_not,1168,5629,2176,3,38244.5,72.12043561819347,27.87956438180653,0.03843689942344651,-27.841127482383087,Citrus reticulata,Fruit,0.033388053
CITRRE,THEOCA_85_suit,591,17052,2471,11,95662.70000000001,87.34313373969165,12.656866260308355,0.056343799620959895,-12.600522460687396,Citrus reticulata,Fruit,0.033388053
CITRRE,THEOCA_85_not,706,2058,1342,1,16660,60.529411764705884,39.470588235294116,0.02941176470588235,-39.44117647058823,Citrus reticulata,Fruit,0.033388053
CITRSI,COFFAR_current_suit,2503,12064,0,0,59113.600000000006,100,0,0,0,Citrus sinensis,Fruit,1.688878996
CITRSI,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus sinensis,Fruit,1.688878996
CITRSI,THEOCA_current_suit,2281,21592,0,0,105800.8,100,0,0,0,Citrus sinensis,Fruit,1.688878996
CITRSI,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Citrus sinensis,Fruit,1.688878996
CITRSI,COFFAR_45_suit,1067,5663,462,129,30012.500000000004,92.45714285714286,7.542857142857143,2.1061224489795918,-5.4367346938775505,Citrus sinensis,Fruit,1.688878996
CITRSI,COFFAR_45_not,1748,4438,1748,0,30311.4,71.74264468153896,28.25735531846104,0,-28.25735531846104,Citrus sinensis,Fruit,1.688878996
CITRSI,THEOCA_45_suit,1224,18656,807,381,95368.70000000001,95.85367106818065,4.146328931819349,1.9575604994091353,-2.188768432410214,Citrus sinensis,Fruit,1.688878996
CITRSI,THEOCA_45_not,424,2240,235,256,12127.5,90.5050505050505,9.494949494949495,10.343434343434343,0.8484848484848477,Citrus sinensis,Fruit,1.688878996
CITRSI,COFFAR_85_suit,1015,4679,593,134,25832.800000000003,88.75189681335357,11.248103186646434,2.5417298937784523,-8.706373292867982,Citrus sinensis,Fruit,1.688878996
CITRSI,COFFAR_85_not,1896,4505,2575,0,34692,63.62994350282486,36.37005649717514,0,-36.37005649717514,Citrus sinensis,Fruit,1.688878996
CITRSI,THEOCA_85_suit,980,17650,1105,390,91899.5,94.10823780325246,5.891762196747534,2.079445481205012,-3.8123167155425217,Citrus sinensis,Fruit,1.688878996
CITRSI,THEOCA_85_not,613,2768,421,305,15626.1,86.7983693947946,13.201630605205395,9.564126685481341,-3.637503919724054,Citrus sinensis,Fruit,1.688878996
CORDAL,COFFAR_current_suit,2228,12339,0,0,60461.100000000006,100,0,0,0,Cordia alliodora,Timber,11.63851868
CORDAL,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Cordia alliodora,Timber,11.63851868
CORDAL,THEOCA_current_suit,2022,21851,0,0,107069.90000000001,100,0,0,0,Cordia alliodora,Timber,11.63851868
CORDAL,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Cordia alliodora,Timber,11.63851868
CORDAL,COFFAR_45_suit,1736,5170,236,179,26489.4,95.6344802071772,4.36551979282279,3.3111357750647428,-1.0543840177580468,Cordia alliodora,Timber,11.63851868
CORDAL,COFFAR_45_not,840,6081,991,22,34652.8,85.98699095022624,14.013009049773755,0.31108597285067874,-13.701923076923077,Cordia alliodora,Timber,11.63851868
CORDAL,THEOCA_45_suit,1368,18274,1250,176,95667.6,93.59762343782012,6.402376562179882,0.9014546199549273,-5.500921942224954,Cordia alliodora,Timber,11.63851868
CORDAL,THEOCA_45_not,493,1927,713,22,12936.000000000002,72.99242424242425,27.007575757575758,0.8333333333333334,-26.174242424242426,Cordia alliodora,Timber,11.63851868
CORDAL,COFFAR_85_suit,1710,4263,259,189,22157.800000000003,94.27244582043343,5.727554179566564,4.179566563467492,-1.5479876160990722,Cordia alliodora,Timber,11.63851868
CORDAL,COFFAR_85_not,953,6692,1294,37,39131.4,83.79664412722263,16.20335587277736,0.4633107938893063,-15.740045078888055,Cordia alliodora,Timber,11.63851868
CORDAL,THEOCA_85_suit,1113,17411,1457,144,92453.20000000001,92.27793088827644,7.722069111723553,0.7631969472122111,-6.958872164511343,Cordia alliodora,Timber,11.63851868
CORDAL,THEOCA_85_not,766,2344,964,33,16209.2,70.85852478839178,29.14147521160822,0.9975816203143895,-28.143893591293832,Cordia alliodora,Timber,11.63851868
DALBGL,COFFAR_current_suit,3583,10984,0,0,53821.600000000006,100,0,0,0,Dalbergia glomerata,Timber,0.264322083
DALBGL,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Dalbergia glomerata,Timber,0.264322083
DALBGL,THEOCA_current_suit,4894,18979,0,0,92997.1,100,0,0,0,Dalbergia glomerata,Timber,0.264322083
DALBGL,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Dalbergia glomerata,Timber,0.264322083
DALBGL,COFFAR_45_suit,1996,4621,409,295,24647,91.86878727634195,8.131212723658052,5.864811133200795,-2.2664015904572574,Dalbergia glomerata,Timber,0.264322083
DALBGL,COFFAR_45_not,1746,4937,1149,102,29821.4,81.12060466644758,18.879395333552417,1.675977653631285,-17.20341767992113,Dalbergia glomerata,Timber,0.264322083
DALBGL,THEOCA_45_suit,3140,15384,2397,147,87126.90000000001,86.51931837354479,13.480681626455205,0.8267251560654632,-12.653956470389742,Dalbergia glomerata,Timber,0.264322083
DALBGL,THEOCA_45_not,1629,647,843,36,7301.000000000001,43.42281879194631,56.577181208053695,2.4161073825503356,-54.16107382550336,Dalbergia glomerata,Timber,0.264322083
DALBGL,COFFAR_85_suit,1866,3795,472,288,20908.300000000003,88.93836419029763,11.061635809702366,6.749472697445512,-4.3121631122568544,Dalbergia glomerata,Timber,0.264322083
DALBGL,COFFAR_85_not,2001,4891,1977,107,33653.200000000004,71.21432731508445,28.785672684915554,1.5579499126383227,-27.227722772277232,Dalbergia glomerata,Timber,0.264322083
DALBGL,THEOCA_85_suit,2693,14314,2990,128,84789.6,82.7207582061951,17.2792417938049,0.7397133610725843,-16.539528432732315,Dalbergia glomerata,Timber,0.264322083
DALBGL,THEOCA_85_not,2107,699,1263,38,9613.800000000001,35.62691131498471,64.37308868501529,1.9367991845056065,-62.43628950050968,Dalbergia glomerata,Timber,0.264322083
DIPHAM,COFFAR_current_suit,3914,10653,0,0,52199.700000000004,100,0,0,0,Diphysa americana,Timber,0.456303386
DIPHAM,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Diphysa americana,Timber,0.456303386
DIPHAM,THEOCA_current_suit,4532,19341,0,0,94770.90000000001,100,0,0,0,Diphysa americana,Timber,0.456303386
DIPHAM,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Diphysa americana,Timber,0.456303386
DIPHAM,COFFAR_45_suit,1950,4265,882,224,25220.300000000003,82.8638041577618,17.136195842238198,4.352049737711288,-12.784146104526911,Diphysa americana,Timber,0.456303386
DIPHAM,COFFAR_45_not,2260,4561,1084,29,27660.500000000004,80.79716563330382,19.20283436669619,0.5137289636846767,-18.689105403011514,Diphysa americana,Timber,0.456303386
DIPHAM,THEOCA_45_suit,3048,15898,1245,877,84000.70000000001,92.737560520329,7.262439479671003,5.115790701744152,-2.146648777926851,Diphysa americana,Timber,0.456303386
DIPHAM,THEOCA_45_not,644,1995,425,91,11858,82.43801652892562,17.56198347107438,3.760330578512397,-13.801652892561984,Diphysa americana,Timber,0.456303386
DIPHAM,COFFAR_85_suit,1851,3327,1042,201,21408.100000000002,76.15014877546349,23.849851224536508,4.600595101853972,-19.249256122682535,Diphysa americana,Timber,0.456303386
DIPHAM,COFFAR_85_not,2480,4829,1625,42,31624.600000000002,74.8218159281066,25.1781840718934,0.6507592190889371,-24.527424852804465,Diphysa americana,Timber,0.456303386
DIPHAM,THEOCA_85_suit,2594,14982,1507,1042,80796.1,90.86057371581055,9.13942628418946,6.319364424768027,-2.8200618594214326,Diphysa americana,Timber,0.456303386
DIPHAM,THEOCA_85_not,874,2546,523,164,15038.1,82.95861844248941,17.04138155751059,5.34376018246986,-11.697621375040729,Diphysa americana,Timber,0.456303386
ENTECY,COFFAR_current_suit,5512,9055,0,0,44369.5,100,0,0,0,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,THEOCA_current_suit,5950,17923,0,0,87822.70000000001,100,0,0,0,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,COFFAR_45_suit,3220,3241,414,446,17909.5,88.67305061559507,11.326949384404925,12.202462380300958,0.8755129958960328,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,COFFAR_45_not,1857,4996,518,563,27018.600000000002,90.60573086688429,9.394269133115705,10.21037359448676,0.8161044613710562,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,THEOCA_45_suit,4222,14973,694,1179,76768.3,95.57030701474437,4.429692985255633,7.525371800599988,3.095678815344355,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,THEOCA_45_not,569,2214,128,244,11475.800000000001,94.53458582408199,5.465414175918019,10.418445772843723,4.953031596925705,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,COFFAR_85_suit,3026,2560,434,401,14670.6,85.50434201736807,14.49565798263193,13.393453573814295,-1.1022044088176344,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,COFFAR_85_not,1987,5671,519,799,30331.000000000004,91.61550888529887,8.384491114701131,12.907915993537964,4.523424878836833,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,THEOCA_85_suit,3586,14434,644,1461,73882.20000000001,95.7288765088208,4.2711234911792015,9.689614007162755,5.418490515983553,Enterolobium cyclocarpum,Timber,2.085362121
ENTECY,THEOCA_85_not,733,2776,141,457,14293.300000000001,95.16626671237573,4.833733287624272,15.666780939321221,10.83304765169695,Enterolobium cyclocarpum,Timber,2.085362121
ERYTBE,COFFAR_current_suit,5202,9365,0,0,45888.5,100,0,0,0,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,THEOCA_current_suit,6330,17543,0,0,85960.70000000001,100,0,0,0,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,COFFAR_45_suit,2347,3905,1025,44,24157,79.20892494929006,20.79107505070994,0.8924949290060852,-19.898580121703855,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,COFFAR_45_not,3350,3081,1496,7,22427.300000000003,67.31483504478916,32.68516495521084,0.1529386060738475,-32.53222634913699,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,THEOCA_45_suit,3674,15157,1141,1096,79860.20000000001,92.99914099889557,7.00085900110443,6.724751503251933,-0.27610749785249666,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,THEOCA_45_not,1454,1358,221,122,7737.1,86.00379987333756,13.996200126662444,7.726409119696011,-6.269791006966433,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,COFFAR_85_suit,2169,3162,1041,49,20594.7,75.23197715917203,24.76802284082798,1.165833928146562,-23.60218891268142,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,COFFAR_85_not,3632,3220,2112,12,26126.800000000003,60.39009752438109,39.6099024756189,0.22505626406601648,-39.38484621155288,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,THEOCA_85_suit,3301,14121,1357,1346,75842.20000000001,91.23271740534953,8.76728259465047,8.696213981134514,-0.07106861351595661,Erythrina berteroana,N-fixing,0.492473776
ERYTBE,THEOCA_85_not,1558,2038,358,153,11740.400000000001,85.0584307178631,14.941569282136896,6.385642737896494,-8.555926544240403,Erythrina berteroana,N-fixing,0.492473776
ERYTCO,COFFAR_current_suit,11274,3293,0,0,16135.7,100,0,0,0,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,THEOCA_current_suit,13929,9944,0,0,48725.600000000006,100,0,0,0,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,COFFAR_45_suit,5776,1196,346,3,7555.8,77.56160830090792,22.43839169909209,0.19455252918287938,-22.24383916990921,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,COFFAR_45_not,6103,1079,752,0,8971.900000000001,58.92954669579464,41.07045330420535,0,-41.07045330420535,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,THEOCA_45_suit,11889,6421,2733,25,44854.600000000006,70.14419925715534,29.855800742844657,0.2731046537032991,-29.582696089141358,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,THEOCA_45_not,2209,820,126,0,4635.4000000000005,86.68076109936575,13.31923890063425,0,-13.31923890063425,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,COFFAR_85_suit,5064,988,369,0,6649.3,72.80766396462785,27.192336035372143,0,-27.192336035372143,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,COFFAR_85_not,6948,1178,850,0,9937.2,58.08678500986193,41.913214990138066,0,-41.913214990138066,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,THEOCA_85_suit,11351,5913,2833,28,42855.4,67.60804939400869,32.39195060599131,0.3201463526183398,-32.071804253372974,Erythrina costaricensis,N-fixing,2.776773045
ERYTCO,THEOCA_85_not,2732,1207,167,1,6732.6,87.84570596797671,12.154294032023289,0.0727802037845706,-12.081513828238718,Erythrina costaricensis,N-fixing,2.776773045
ERYTLA,COFFAR_current_suit,10106,4461,0,0,21858.9,100,0,0,0,Erythrina lanata,N-fixing,0.005564675
ERYTLA,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina lanata,N-fixing,0.005564675
ERYTLA,THEOCA_current_suit,22811,1062,0,0,5203.8,100,0,0,0,Erythrina lanata,N-fixing,0.005564675
ERYTLA,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina lanata,N-fixing,0.005564675
ERYTLA,COFFAR_45_suit,5070,1827,184,240,9853.900000000001,90.85032322227747,9.149676777722526,11.934361014420686,2.78468423669816,Erythrina lanata,N-fixing,0.005564675
ERYTLA,COFFAR_45_not,5194,2418,153,169,12597.900000000001,94.04900816802801,5.950991831971995,6.573317775184753,0.6223259432127577,Erythrina lanata,N-fixing,0.005564675
ERYTLA,THEOCA_45_suit,20081,564,175,248,3621.1000000000004,76.31935047361299,23.68064952638701,33.55886332882274,9.878213802435727,Erythrina lanata,N-fixing,0.005564675
ERYTLA,THEOCA_45_not,2598,315,22,220,1651.3000000000002,93.47181008902076,6.528189910979229,65.28189910979229,58.75370919881306,Erythrina lanata,N-fixing,0.005564675
ERYTLA,COFFAR_85_suit,4489,1505,159,268,8153.6,90.44471153846155,9.555288461538462,16.105769230769234,6.550480769230772,Erythrina lanata,N-fixing,0.005564675
ERYTLA,COFFAR_85_not,5772,2756,179,269,14381.500000000002,93.90119250425894,6.098807495741056,9.165247018739354,3.066439522998298,Erythrina lanata,N-fixing,0.005564675
ERYTLA,THEOCA_85_suit,19370,382,185,188,2778.3,67.3721340388007,32.62786596119929,33.15696649029982,0.529100529100532,Erythrina lanata,N-fixing,0.005564675
ERYTLA,THEOCA_85_not,3279,463,41,324,2469.6000000000004,91.86507936507937,8.134920634920634,64.28571428571429,56.15079365079366,Erythrina lanata,N-fixing,0.005564675
ERYTPO,COFFAR_current_suit,7685,6882,0,0,33721.8,100,0,0,0,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,THEOCA_current_suit,12828,11045,0,0,54120.50000000001,100,0,0,0,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,COFFAR_45_suit,3564,2118,1632,7,18375,56.48,43.519999999999996,0.18666666666666668,-43.33333333333333,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,COFFAR_45_not,4635,682,2617,0,16165.1,20.672931191270084,79.32706880872992,0,-79.32706880872992,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,THEOCA_45_suit,10489,3819,6760,0,51837.100000000006,36.09982039890349,63.90017960109651,0,-63.90017960109651,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,THEOCA_45_not,2404,295,456,0,3679.9,39.280958721704394,60.719041278295606,0,-60.719041278295606,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,COFFAR_85_suit,3169,1840,1402,10,15885.800000000001,56.7550894509562,43.2449105490438,0.30845157310302285,-42.93645897594078,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,COFFAR_85_not,5153,716,3107,0,18732.7,18.728747057284856,81.27125294271515,0,-81.27125294271515,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,THEOCA_85_suit,9972,3215,6938,0,49749.700000000004,31.665517581010537,68.33448241898947,0,-68.33448241898947,Erythrina poeppigiana,N-fixing,1.567847305
ERYTPO,THEOCA_85_not,2924,495,688,0,5796.700000000001,41.84277261200338,58.15722738799663,0,-58.15722738799663,Erythrina poeppigiana,N-fixing,1.567847305
GENIAM,COFFAR_current_suit,2073,12494,0,0,61220.600000000006,100,0,0,0,Genipa americana,Fruit,0.239281044
GENIAM,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Genipa americana,Fruit,0.239281044
GENIAM,THEOCA_current_suit,1565,22308,0,0,109309.20000000001,100,0,0,0,Genipa americana,Fruit,0.239281044
GENIAM,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Genipa americana,Fruit,0.239281044
GENIAM,COFFAR_45_suit,1621,5336,110,254,26685.4,97.98016893132574,2.0198310686742564,4.663973558575101,2.6441424899008448,Genipa americana,Fruit,0.239281044
GENIAM,COFFAR_45_not,754,5857,1277,46,34956.600000000006,82.09980375665825,17.900196243341743,0.6447995514437903,-17.255396691897953,Genipa americana,Fruit,0.239281044
GENIAM,THEOCA_45_suit,864,18571,1561,72,98646.8,92.24617524339361,7.753824756606398,0.35763957878005165,-7.3961851778263465,Genipa americana,Fruit,0.239281044
GENIAM,THEOCA_45_not,610,2110,414,21,12367.6,83.59746434231378,16.40253565768621,0.832012678288431,-15.570522979397781,Genipa americana,Fruit,0.239281044
GENIAM,COFFAR_85_suit,1639,4406,141,235,22280.300000000003,96.89905432153067,3.1009456784693206,5.168242797448867,2.0672971189795466,Genipa americana,Fruit,0.239281044
GENIAM,COFFAR_85_not,884,6069,1984,39,39459.700000000004,75.36321867626971,24.636781323730286,0.4842915683596175,-24.15248975537067,Genipa americana,Fruit,0.239281044
GENIAM,THEOCA_85_suit,837,17048,2177,63,94202.5,88.67620286085825,11.323797139141742,0.32769830949284784,-10.996098829648895,Genipa americana,Fruit,0.239281044
GENIAM,THEOCA_85_not,648,2851,587,21,16846.2,82.9261198371146,17.0738801628854,0.6108202443280977,-16.4630599185573,Genipa americana,Fruit,0.239281044
GLIRSE,COFFAR_current_suit,2254,12313,0,0,60333.700000000004,100,0,0,0,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,COFFAR_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,THEOCA_current_suit,1261,22612,0,0,110798.8,100,0,0,0,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,THEOCA_current_not,0,0,0,0,0,NaN,NaN,NaN,NaN,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,COFFAR_45_suit,1764,5030,247,280,25857.300000000003,95.31931021413682,4.68068978586318,5.306045101383361,0.6253553155201814,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,COFFAR_45_not,697,6513,637,87,35035,91.0909090909091,8.90909090909091,1.2167832167832169,-7.692307692307693,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,THEOCA_45_suit,556,19787,326,399,98553.70000000001,98.37915775866355,1.6208422413364492,1.9837915775866355,0.3629493362501863,Gliricidia sepium,N-fixing,12.3257561
GLIRSE,THEOCA_45_not,271,2656,141,87,13705.300000000001,94.95888451912764,5.041115480872363,3.110475509474437,-1.9306399713979259,Gliricidia sepium,N-fixing,12.3257561
